MAC_addr,label,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_8,min_9,min_10,min_11,min_12,min_13,min_14,min_15,min_16,min_17,min_18,min_19,min_20,min_21,min_22,min_23,min_24,min_25,min_26,min_27,min_28,min_29,min_30,min_31,min_32,min_33,min_34,min_35,min_36,min_37,min_38,min_39,min_40,min_41,min_42,min_43,min_44,min_45,min_46,min_47,min_48,min_49,min_50,min_51,min_52,min_53,min_54,min_55,min_56,min_57,min_58,min_59
d0:52:a8:00:67:5e,16,9,10,13,11,11,10,9,9,13,11,9,10,13,10,9,8,11,10,8,9,10,10,12,10,10,9,8,8,13,8,9,9,14,9,8,9,11,9,8,9,10,8,15,9,10,8,8,11,10,8,8,9,15,8,10,8,10,9,9
d0:52:a8:00:67:5e,16,10,10,13,9,14,10,9,9,10,13,9,9,15,9,10,8,11,8,8,11,8,11,12,8,13,10,9,8,10,11,9,10,12,8,11,8,10,9,10,10,8,11,13,9,9,9,10,9,8,11,8,9,15,9,13,9,9,10,8
d0:52:a8:00:67:5e,16,8,8,14,11,9,11,9,10,9,10,9,8,15,9,10,9,9,10,8,8,9,9,14,10,9,11,9,10,9,10,10,8,15,9,11,8,9,10,9,10,10,10,14,10,10,11,8,11,9,12,8,9,15,9,10,9,8,12,8
d0:52:a8:00:67:5e,16,9,10,13,9,10,10,8,9,10,10,7,9,14,9,10,9,8,11,9,9,9,10,14,11,10,12,9,12,9,10,10,10,14,8,11,10,9,9,9,11,8,9,15,10,13,9,10,10,9,11,9,9,13,10,12,8,9,11,9
d0:52:a8:00:67:5e,16,9,10,12,9,13,8,9,8,8,14,8,8,14,10,11,8,8,11,8,12,9,9,12,8,13,8,9,8,9,13,9,8,13,10,11,9,8,10,9,11,8,9,14,9,12,9,9,9,9,13,9,8,13,10,11,8,8,11,9
d0:52:a8:00:67:5e,16,9,11,13,9,11,12,9,9,9,12,9,8,15,9,11,10,12,9,9,10,9,12,13,8,9,11,9,8,9,12,9,10,13,9,8,9,10,8,8,10,8,12,12,10,9,11,11,8,9,11,9,9,13,9,8,9,11,8,8
d0:52:a8:00:67:5e,16,8,12,13,8,9,11,10,8,9,12,8,11,12,10,9,8,10,10,9,8,10,11,12,9,9,14,10,9,8,11,8,11,12,10,9,10,10,10,8,8,11,12,13,10,8,10,9,8,10,9,8,10,12,12,9,10,10,11,10
d0:52:a8:00:67:5e,16,9,13,12,8,9,13,8,10,8,9,10,9,14,10,8,10,9,11,8,10,10,11,13,9,10,10,8,9,9,11,10,8,14,10,10,10,8,11,9,10,10,10,16,9,10,11,9,10,8,11,9,8,13,9,8,9,8,11,9
d0:52:a8:00:67:5e,16,8,8,13,9,13,8,11,9,10,9,11,8,9,10,14,10,9,9,13,11,9,8,12,11,14,9,9,9,9,11,9,8,9,10,13,9,9,8,13,9,10,9,11,10,14,10,10,9,11,10,11,8,9,10,13,10,9,8,13
d0:52:a8:00:67:5e,16,9,8,9,11,13,9,9,8,10,9,11,8,10,9,14,10,8,8,12,9,8,9,10,10,13,9,10,9,10,9,11,10,9,9,16,8,10,8,11,9,8,11,12,9,13,9,12,8,10,9,10,9,9,10,14,8,9,8,13
d0:52:a8:00:67:5e,16,9,11,11,10,14,9,12,9,10,9,10,10,9,11,14,9,10,9,13,9,9,10,10,11,12,9,12,8,10,9,10,8,9,10,15,8,11,9,13,8,8,11,13,11,15,9,8,9,9,10,8,9,9,11,15,8,8,8,13
d0:52:a8:00:67:5e,16,9,9,10,10,15,11,8,9,9,10,8,9,11,9,14,9,8,10,8,12,8,8,9,9,16,8,8,10,10,9,9,10,8,11,14,11,9,8,9,11,10,8,10,10,13,11,8,8,10,9,10,8,9,10,13,12,8,9,9
d0:52:a8:00:67:5e,16,10,10,10,11,14,12,8,9,10,8,10,8,9,10,14,11,9,9,10,13,11,8,8,11,15,8,10,8,9,12,8,12,8,9,15,11,9,9,9,13,9,10,10,10,14,9,11,10,9,12,9,13,8,9,14,11,9,10,11
d0:52:a8:00:67:5e,16,9,9,10,9,15,9,11,9,8,11,8,12,10,9,15,11,11,9,9,14,9,9,8,9,15,8,9,10,10,9,9,12,8,10,12,10,11,8,11,10,9,11,10,11,14,10,11,11,10,10,9,10,9,9,14,10,10,8,11
d0:52:a8:00:67:5e,16,9,8,8,12,12,8,9,10,10,8,8,11,8,10,13,10,9,9,11,10,9,10,9,15,13,11,9,10,9,8,9,10,10,11,14,12,9,8,11,10,8,9,11,11,14,8,11,9,10,11,11,9,8,10,14,11,9,8,9
d0:52:a8:00:67:5e,16,8,10,8,11,14,8,9,10,9,10,9,10,9,10,14,13,9,8,9,11,10,8,8,10,12,11,8,9,9,10,11,10,9,8,14,11,9,9,8,12,11,8,10,11,13,10,9,10,8,10,10,10,8,9,14,13,8,9,10
d0:52:a8:00:67:5e,16,10,9,9,10,16,8,9,9,10,10,9,10,9,9,14,11,9,10,8,11,9,8,9,11,15,9,9,9,10,11,9,9,10,10,12,10,8,11,8,10,9,9,11,8,13,8,9,11,8,9,9,10,10,8,12,9,9,10,8
d0:52:a8:00:67:5e,16,10,9,9,10,17,8,9,11,11,11,10,9,11,8,15,9,11,9,9,11,11,9,10,8,15,8,9,10,10,10,9,9,11,8,13,9,8,11,9,12,10,9,14,9,16,10,9,10,10,9,8,10,8,10,14,8,11,8,10
d0:52:a8:00:67:5e,16,10,11,9,11,13,9,11,8,10,9,8,10,8,11,12,8,11,8,11,8,10,10,9,12,13,9,11,9,11,9,8,11,9,11,13,8,12,9,10,9,10,10,10,9,14,8,8,10,10,10,8,10,10,9,13,8,9,10,10
d0:52:a8:00:67:5e,16,11,9,8,9,15,8,8,9,10,10,9,9,10,10,13,9,10,9,11,9,11,11,9,9,15,9,11,9,10,9,8,11,9,10,14,9,12,9,8,10,10,8,11,10,12,11,8,10,9,8,12,8,11,13,9,11,9,10,9
d0:52:a8:00:67:5e,16,11,9,10,8,14,10,8,10,10,9,11,9,12,8,12,11,10,10,9,10,12,9,10,12,11,9,9,9,10,8,10,9,12,13,9,11,11,10,8,8,11,8,9,15,10,9,10,8,12,8,8,9,11,14,8,9,11,8,11
d0:52:a8:00:67:5e,16,10,8,8,10,14,8,9,8,11,9,8,9,11,13,8,9,11,8,10,10,10,10,9,15,11,10,9,9,12,9,9,8,10,12,9,8,11,8,8,11,9,9,10,13,11,9,9,10,9,10,9,8,11,13,9,8,11,9,10
d0:52:a8:00:67:5e,16,12,8,8,12,13,7,10,8,11,9,10,11,12,13,9,10,11,10,8,10,11,9,11,13,11,9,11,9,9,11,10,12,9,12,9,9,10,9,9,10,11,8,9,15,9,11,9,10,9,9,11,9,13,13,9,11,11,11,9
d0:52:a8:00:67:5e,16,13,9,11,12,10,10,8,10,10,8,10,8,12,12,9,11,11,9,10,9,12,9,8,13,10,10,8,8,11,9,10,9,11,12,9,10,10,9,9,9,12,9,9,14,11,8,8,9,12,8,9,9,9,13,9,9,10,11,8
d0:52:a8:00:67:5e,16,11,11,9,18,9,10,9,8,10,9,9,8,8,14,9,10,9,9,11,9,11,12,9,15,9,11,9,9,11,9,10,8,9,14,11,11,9,11,10,11,10,9,11,13,10,11,9,9,8,12,8,10,8,14,10,9,10,10,8
d0:52:a8:00:67:5e,16,9,11,9,13,11,10,9,9,9,12,9,10,12,13,10,10,11,9,8,10,8,12,8,12,10,10,10,9,8,11,8,10,8,13,10,9,12,9,8,11,9,13,9,13,9,10,9,9,8,12,8,10,8,14,8,8,11,9,8
d0:52:a8:00:67:5e,16,10,12,8,12,10,11,11,9,9,11,8,10,8,13,9,9,12,10,8,9,8,13,9,17,9,9,10,8,9,12,9,10,9,13,9,9,11,10,9,12,9,13,11,15,9,8,11,8,11,9,9,11,9,16,8,8,10,10,10
d0:52:a8:00:67:5e,16,8,13,8,13,10,9,10,9,10,9,9,11,9,16,9,8,12,10,10,9,8,13,9,13,10,8,11,9,10,9,9,11,9,17,8,9,10,10,9,9,9,12,10,15,8,9,10,9,9,8,8,10,9,15,9,8,10,11,10
d0:52:a8:00:67:5e,16,10,11,9,12,8,10,11,8,10,11,8,11,8,16,8,8,11,10,8,9,9,13,9,13,8,11,9,10,9,10,11,8,9,13,9,11,9,12,9,8,11,11,9,12,9,12,9,10,9,10,11,7,9,13,9,9,8,10,9
d0:52:a8:00:67:5e,16,8,13,8,12,10,12,9,9,10,10,11,9,9,16,10,11,9,11,9,9,10,11,9,13,9,11,8,8,9,9,10,10,10,14,9,9,9,11,9,8,11,12,9,12,10,11,8,9,8,10,10,10,10,15,8,8,12,11,8
d0:52:a8:00:67:5e,16,9,14,10,13,11,8,11,8,10,8,9,12,9,14,10,8,11,10,8,10,9,12,10,13,11,8,11,9,9,8,8,12,9,12,10,8,12,9,8,10,8,10,10,14,9,8,12,8,11,8,9,10,9,14,10,8,8,9,8
d0:52:a8:00:67:5e,16,8,10,10,10,8,9,16,9,8,9,10,9,8,10,11,9,14,10,11,9,11,9,13,11,9,11,15,9,9,9,12,9,9,9,11,11,13,9,10,8,11,8,11,8,8,14,11,9,9,10,12,9,9,8,12,12,9,9,10
d0:52:a8:00:67:5e,16,9,9,11,8,8,11,14,9,9,9,13,9,9,10,11,9,13,8,12,8,10,8,10,9,9,15,8,9,10,9,12,9,9,8,10,13,9,8,11,8,11,8,10,9,9,15,9,9,10,9,14,10,8,8,11,13,8,9,12
d0:52:a8:00:67:5e,16,12,9,8,10,8,11,13,9,10,9,12,9,9,8,9,14,10,8,8,10,10,9,10,9,10,15,11,9,8,11,11,11,8,9,9,15,10,8,9,10,11,9,10,12,9,16,11,9,9,11,10,11,9,9,9,15,10,8,8
d0:52:a8:00:67:5e,16,9,9,9,9,8,14,9,10,9,10,10,10,10,8,9,17,9,9,8,9,11,8,11,8,9,17,8,10,8,8,10,9,10,8,8,16,9,10,9,10,11,9,10,11,11,13,9,11,8,11,8,9,9,9,10,14,8,9,8
d0:52:a8:00:67:5e,16,10,9,8,9,8,14,9,11,10,9,11,11,9,10,9,14,10,10,9,10,12,9,9,11,8,16,9,9,9,9,11,9,9,8,8,17,9,8,9,10,12,9,8,12,9,17,9,8,9,9,11,9,9,8,8,17,9,8,9
d0:52:a8:00:67:5e,16,11,9,8,11,8,16,8,10,8,8,12,9,8,8,9,16,9,8,10,11,13,9,9,11,9,17,9,9,9,9,12,8,9,10,9,19,9,8,10,9,10,8,10,10,9,16,9,12,9,9,12,9,11,8,8,17,9,9,10
d0:52:a8:00:67:5e,16,9,11,9,11,8,13,8,11,10,8,9,11,10,9,9,15,9,11,9,10,8,9,11,11,9,13,10,10,10,9,9,11,11,9,9,15,11,9,9,10,9,10,9,10,9,14,10,11,9,9,9,11,9,10,9,15,10,9,8
d0:52:a8:00:67:5e,16,8,9,9,11,9,13,9,12,9,9,9,11,10,9,9,14,9,10,9,11,10,10,11,11,8,13,10,12,9,9,9,12,9,9,8,15,8,10,9,10,10,8,10,11,10,13,9,12,9,8,8,10,8,8,11,14,10,11,9
d0:52:a8:00:67:5e,16,9,11,11,8,10,12,10,9,9,9,8,9,10,8,10,13,11,10,9,10,9,10,11,8,11,12,10,8,9,9,9,9,10,9,11,13,12,9,9,11,10,11,10,9,10,12,10,9,9,9,9,8,10,8,11,12,11,8,9
d0:52:a8:00:67:5e,16,10,11,9,9,11,14,9,9,11,10,9,8,11,10,10,12,10,8,9,10,8,10,8,10,11,12,10,11,8,9,10,8,8,8,9,15,11,8,9,9,11,9,9,11,9,15,9,11,8,9,10,10,10,9,9,14,11,10,9
d0:52:a8:00:67:5e,16,10,12,11,8,9,14,9,11,8,9,10,10,11,8,8,13,12,11,8,8,12,10,10,9,10,17,11,9,12,9,9,11,9,10,8,12,13,8,9,8,9,10,9,11,8,14,10,9,12,8,8,11,8,10,10,13,12,10,10
d0:52:a8:00:67:5e,16,8,11,9,10,8,13,10,8,11,9,9,11,9,10,9,12,12,8,10,9,9,11,8,9,9,13,10,10,9,11,8,11,10,9,11,12,11,9,10,11,9,12,10,8,11,13,9,9,9,11,8,10,10,8,12,13,13,12,9
d0:52:a8:00:67:5e,16,10,11,10,9,12,13,10,10,9,10,8,10,10,9,9,12,11,11,8,8,11,13,8,9,8,13,9,9,9,8,10,10,8,10,9,13,11,10,9,8,10,10,11,8,9,14,10,9,9,9,9,10,9,9,8,14,11,8,8
d0:52:a8:00:67:5e,16,10,9,11,9,8,13,9,10,8,8,9,8,11,8,9,15,11,10,10,8,10,9,11,8,8,13,9,12,10,9,9,9,10,8,9,12,11,9,9,8,10,9,8,12,9,13,9,10,11,8,9,8,10,8,9,14,12,11,9
d0:52:a8:00:67:5e,16,8,11,8,11,9,13,10,9,10,9,10,8,8,10,8,13,9,9,9,9,8,9,11,9,10,12,9,12,9,9,9,8,12,9,10,12,9,11,8,11,9,8,12,10,10,13,9,11,9,11,9,9,11,9,10,12,8,12,9
d0:52:a8:00:67:5e,16,9,11,11,10,10,13,8,12,8,10,9,9,10,8,12,13,11,11,9,9,10,9,11,9,11,14,9,10,8,9,10,8,9,9,9,14,9,12,10,8,9,9,11,9,9,16,9,11,9,9,10,8,11,9,9,14,8,11,9
d0:52:a8:00:67:5e,16,10,9,12,9,8,15,8,11,8,9,11,9,13,8,10,15,9,12,10,9,8,10,10,10,9,12,11,11,11,9,9,10,11,10,8,13,9,12,9,8,8,11,10,9,9,12,9,10,10,8,9,8,10,10,14,9,10,13,11
d0:52:a8:00:67:5e,16,8,12,9,9,9,13,9,10,10,9,9,8,11,10,9,12,10,11,11,8,8,12,9,8,12,10,10,9,8,9,11,8,9,11,13,10,9,11,8,9,11,9,13,9,13,11,9,10,9,10,11,10,9,11,12,10,9,10,9
d0:52:a8:00:67:5e,16,11,11,10,10,9,16,9,10,9,11,10,9,10,11,12,9,10,9,9,8,11,10,10,11,13,11,9,11,9,11,10,8,11,11,12,10,9,12,9,9,10,10,12,8,12,12,9,10,8,10,9,10,11,9,12,10,8,13,8
d0:52:a8:00:67:5e,16,10,10,9,9,12,12,9,9,9,10,8,9,10,10,13,8,9,11,11,8,9,11,12,8,13,10,8,11,9,9,8,10,13,10,13,8,9,13,9,8,8,11,13,8,12,11,8,12,8,10,9,9,12,10,13,8,8,14,9
d0:52:a8:00:67:5e,16,11,10,10,9,13,11,9,9,9,10,9,9,11,12,13,8,8,12,8,10,9,10,9,10,15,9,9,10,11,9,9,9,10,11,12,8,9,12,10,8,8,11,10,10,12,11,8,8,9,13,8,9,11,11,19,8,9,12,8
d0:52:a8:00:67:5e,16,9,9,11,9,12,10,10,10,9,8,11,9,9,8,15,9,8,10,10,11,9,9,11,10,14,9,8,9,9,10,9,11,9,9,15,8,8,9,11,9,11,9,11,11,13,11,11,9,10,10,10,8,8,10,15,8,8,8,12
d0:52:a8:00:67:5e,16,10,9,10,12,12,11,9,8,11,8,11,9,9,11,14,10,9,9,13,8,10,8,9,12,13,9,10,8,11,8,11,8,9,10,13,8,11,8,11,9,8,12,9,10,13,8,12,8,8,8,10,10,9,9,14,8,11,8,10
d0:52:a8:00:67:5e,16,8,10,10,10,13,8,12,10,9,10,10,10,8,10,13,9,11,9,10,9,9,11,9,11,15,9,10,8,10,9,9,11,9,11,13,10,10,9,12,11,8,9,11,9,15,8,8,10,9,10,9,9,11,11,19,9,9,9,13
d0:52:a8:00:67:5e,16,8,10,9,9,10,8,13,11,8,10,9,9,10,8,11,9,14,8,9,10,8,9,9,10,12,9,16,11,9,10,8,9,10,8,10,9,15,8,9,10,9,10,10,11,9,10,15,11,9,10,8,10,8,9,10,9,15,9,8
d0:52:a8:00:67:5e,16,9,10,8,11,9,10,15,9,10,9,10,11,9,9,9,13,15,9,8,10,9,10,8,11,8,10,13,9,9,9,11,11,10,9,9,12,15,9,8,9,10,10,11,9,10,9,14,11,9,9,9,10,11,9,9,11,15,9,11
d0:52:a8:00:67:5e,16,9,11,9,11,10,9,15,10,9,9,9,12,9,8,9,9,14,10,8,10,8,11,9,12,8,9,14,10,10,9,8,10,8,9,8,9,14,9,11,9,9,11,10,13,8,9,13,9,11,8,8,10,9,11,9,8,13,11,9
d0:52:a8:00:67:5e,16,9,8,11,10,10,8,12,13,9,9,8,8,11,8,10,9,13,10,8,12,9,9,11,10,11,10,13,11,10,9,8,8,11,9,11,10,13,11,8,12,9,8,10,11,8,9,12,12,8,9,8,9,10,8,10,11,13,8,9
d0:52:a8:00:67:5e,16,10,8,9,10,10,10,13,10,9,8,11,9,9,8,9,14,12,8,9,11,9,9,9,12,9,9,13,11,11,8,10,9,10,8,9,13,13,11,9,10,8,9,11,11,9,8,13,12,8,9,10,10,10,10,9,11,13,11,9
d0:52:a8:00:67:5e,16,9,8,11,9,9,8,12,13,8,8,10,9,11,8,8,11,17,10,9,10,9,10,12,10,9,9,12,13,9,8,8,9,11,8,9,11,14,10,9,11,9,9,14,10,9,8,13,12,9,9,9,10,11,8,9,11,14,10,9
d0:52:a8:00:67:5e,16,8,8,12,10,9,8,13,14,9,9,9,11,11,9,9,8,14,10,8,10,10,9,10,10,10,9,13,13,10,8,9,10,11,9,9,10,12,10,9,10,9,8,10,8,9,10,12,11,10,9,8,9,12,9,10,9,13,12,9
d0:52:a8:00:67:5e,16,9,9,11,9,10,9,12,10,10,9,9,9,12,9,10,9,12,12,8,9,9,10,11,9,11,8,14,10,9,11,9,9,13,9,10,9,13,10,9,9,8,8,12,8,11,8,12,11,9,10,9,9,14,9,9,8,16,8,8
d0:52:a8:00:67:5e,16,10,9,10,9,11,8,14,10,9,11,8,10,9,8,9,9,17,9,9,10,9,10,10,9,10,8,14,9,9,10,9,11,11,9,8,9,19,9,8,10,10,10,9,9,11,9,14,11,10,8,9,11,11,8,10,8,16,10,9
d0:52:a8:00:67:5e,16,10,11,8,9,11,8,14,8,10,8,9,10,9,8,10,9,17,10,8,10,11,9,11,9,11,8,12,10,11,8,8,9,11,10,11,9,15,11,9,10,10,8,10,9,9,9,13,11,11,9,9,8,12,9,10,9,13,10,9
d0:52:a8:00:67:5e,16,10,8,12,9,10,9,13,11,11,8,9,8,10,10,9,8,14,8,11,8,11,9,9,12,11,9,15,9,12,10,11,10,9,12,9,11,13,9,11,9,12,8,9,12,10,10,13,9,13,9,10,10,9,11,10,11,12,9,10
d0:52:a8:00:67:5e,16,12,9,9,11,11,9,14,9,13,8,9,11,9,10,10,11,15,9,9,9,10,9,9,9,11,9,14,10,10,9,9,11,8,9,11,8,16,8,10,8,10,8,9,11,10,8,12,8,10,9,8,11,9,9,9,8,16,8,10
d0:52:a8:00:67:5e,16,11,9,9,10,11,9,13,9,11,9,10,8,11,9,8,9,15,9,11,9,10,9,8,10,10,9,12,11,10,9,8,9,11,9,9,8,13,9,9,8,11,9,8,11,10,9,15,9,10,10,10,8,11,9,11,8,15,9,11
d0:52:a8:00:67:5e,16,9,10,10,10,9,10,13,8,12,9,8,10,9,13,9,9,12,10,12,9,8,10,9,11,8,11,13,9,10,9,10,8,9,12,8,10,17,9,12,8,16,10,13,12,10,11,12,9,10,9,10,8,9,11,8,11,13,10,13
d0:52:a8:00:67:5e,16,11,9,9,12,9,9,15,8,9,10,9,12,11,16,12,16,16,13,11,11,21,10,10,11,17,9,15,12,15,16,9,10,11,13,8,10,14,9,20,17,10,12,14,16,12,10,20,12,15,17,14,11,10,17,15,11,13,9,12
d0:52:a8:00:67:5e,16,12,20,11,11,9,11,13,10,13,11,10,9,10,11,8,11,15,15,14,13,13,11,10,12,9,11,15,20,9,11,9,8,12,11,9,16,13,12,11,9,9,14,13,12,10,11,16,9,11,10,16,8,10,14,11,11,17,18,9
d0:52:a8:00:67:5e,16,12,9,11,11,9,12,16,10,11,12,12,15,8,14,15,12,18,14,10,17,10,10,12,10,9,13,12,9,14,14,13,8,9,23,15,12,14,11,11,20,15,17,9,14,19,17,27,14,23,16,9,10,8,13,8,10,17,12,11
d0:52:a8:00:67:5e,16,13,13,14,14,14,18,15,9,11,15,16,8,10,10,8,11,12,15,8,8,8,11,10,9,9,10,17,8,19,10,9,9,9,11,8,9,15,11,12,13,9,13,18,12,11,16,15,10,11,10,11,10,10,10,10,8,16,12,8
d0:52:a8:00:67:5e,16,13,14,17,16,13,13,16,32,10,13,16,8,8,15,14,8,16,11,9,10,10,9,9,9,15,9,13,9,11,17,10,9,9,11,11,9,12,11,8,10,9,11,9,11,11,10,13,8,9,13,9,8,9,9,11,8,12,11,9
d0:52:a8:00:67:5e,16,9,8,10,9,11,8,15,9,8,12,10,9,8,8,11,8,14,9,11,9,10,11,9,8,12,11,12,9,9,13,9,8,8,10,10,8,12,11,9,9,9,11,11,9,13,10,13,8,8,12,8,9,8,11,10,9,13,10,8
d0:52:a8:00:67:5e,16,8,9,9,9,11,9,14,8,9,10,9,10,9,8,11,8,15,9,9,13,9,9,8,9,11,8,14,8,9,11,9,9,10,8,12,9,18,9,8,12,8,11,8,12,10,8,15,8,9,11,10,9,10,9,12,9,15,10,11
d0:52:a8:00:67:5e,16,9,11,9,9,10,8,14,9,8,10,9,9,9,8,12,8,12,10,8,10,9,8,12,9,11,9,13,10,9,10,9,9,10,9,11,9,13,11,12,12,10,9,12,10,10,10,14,10,9,10,10,10,10,10,12,11,10,10,8
d0:52:a8:00:67:5e,16,10,8,13,9,11,9,15,9,9,13,8,8,11,8,13,8,13,10,10,11,9,10,9,10,10,14,8,9,10,11,9,9,9,10,13,14,9,9,12,11,10,9,9,10,9,15,8,10,9,11,11,9,9,10,12,13,9,8,11
d0:52:a8:00:67:5e,16,9,8,10,9,10,9,13,9,9,9,10,8,8,10,11,12,9,8,10,10,9,9,9,9,11,13,11,9,9,12,9,10,9,9,14,13,9,9,9,11,8,9,9,9,10,16,12,8,9,10,9,10,9,8,12,12,9,8,11
d0:52:a8:00:67:5e,16,8,9,8,12,8,10,11,9,15,9,9,12,9,10,8,10,10,8,13,11,8,9,8,11,11,8,8,8,16,9,8,11,8,12,8,9,11,9,16,8,9,10,10,10,11,9,9,15,11,10,8,8,10,10,10,9,9,16,11
d0:52:a8:00:67:5e,16,10,8,8,11,10,9,9,11,15,11,8,9,10,11,9,8,9,10,14,9,8,10,8,12,9,9,8,11,14,10,9,8,10,10,10,8,9,9,14,10,8,9,10,11,9,10,8,12,10,9,11,9,9,11,8,9,9,13,14
d0:52:a8:00:67:5e,16,11,8,9,12,9,10,8,8,14,9,10,8,8,12,8,10,8,9,15,9,10,10,9,12,9,10,9,9,14,9,9,9,8,11,8,11,8,8,16,8,9,11,9,11,10,8,11,8,14,8,11,10,9,11,10,9,10,13,12
d0:52:a8:00:67:5e,16,9,9,9,12,9,8,11,9,14,9,9,11,9,10,9,10,9,8,15,10,9,9,9,13,8,10,9,10,17,8,9,11,9,13,9,8,8,13,10,10,9,10,9,12,11,9,8,15,10,11,10,9,9,11,10,9,9,15,10
d0:52:a8:00:67:5e,16,8,9,9,10,11,8,9,10,13,11,8,10,9,8,9,10,8,13,9,11,8,8,10,9,10,8,9,14,9,10,9,10,9,8,10,11,8,12,8,12,9,10,9,10,13,8,8,15,8,10,9,9,9,8,11,9,8,13,11
d0:52:a8:00:67:5e,16,9,11,9,9,14,9,8,13,9,11,8,8,10,9,11,9,9,14,9,12,10,10,12,11,11,9,10,12,9,11,8,11,8,9,11,8,11,12,8,11,8,10,8,9,14,8,10,13,9,10,10,11,9,9,12,9,12,13,9
d0:52:a8:00:67:5e,16,8,11,8,9,11,9,10,13,8,12,8,10,9,9,11,8,11,12,9,11,9,10,8,9,14,8,9,12,9,10,8,11,9,10,10,9,11,13,9,12,8,11,8,10,11,8,9,12,10,10,8,10,10,11,9,9,10,13,11
d0:52:a8:00:67:5e,16,9,12,9,9,13,8,9,13,8,10,8,10,9,10,8,8,10,13,10,8,9,11,9,11,11,9,8,13,12,10,8,9,10,11,8,9,11,12,11,8,9,10,8,13,10,9,9,13,11,10,9,9,10,11,10,8,11,13,10
d0:52:a8:00:67:5e,16,9,10,9,11,11,8,9,13,11,8,8,9,11,9,8,8,11,12,10,10,9,7,9,11,9,8,10,12,12,8,9,9,10,9,10,9,11,13,9,11,11,9,8,11,11,10,8,12,12,9,10,9,9,9,10,10,10,12,9
d0:52:a8:00:67:5e,16,10,8,9,8,14,8,9,13,10,9,8,9,11,8,11,8,9,15,8,10,9,11,8,9,12,9,11,12,10,10,9,10,9,9,9,9,11,13,10,11,9,10,9,9,12,9,10,13,10,10,9,10,9,8,10,8,10,15,9
d0:52:a8:00:67:5e,16,11,8,9,9,10,9,9,14,10,10,9,9,11,8,10,9,11,15,10,11,11,8,10,8,12,9,8,15,10,10,9,8,12,8,9,9,11,13,10,11,9,9,8,10,11,9,8,14,10,11,8,9,14,9,11,9,9,12,8
d0:52:a8:00:67:5e,16,9,8,9,10,13,8,9,13,14,11,9,8,11,9,10,8,10,12,10,10,10,8,9,10,12,8,9,13,13,11,9,11,9,9,10,11,9,13,10,11,13,9,9,11,13,9,9,13,13,11,11,11,11,11,12,9,13,15,11
d0:52:a8:00:67:5e,16,15,11,9,8,11,11,9,14,10,14,8,11,8,9,10,9,10,12,8,11,10,10,10,8,15,10,9,12,10,9,9,10,8,8,10,8,12,13,9,11,9,12,8,10,9,12,9,12,9,10,9,11,13,9,10,12,8,16,8
d0:52:a8:00:67:5e,16,10,9,10,8,8,13,8,14,9,14,10,11,10,9,8,13,8,15,8,9,11,10,11,12,9,11,9,14,9,8,11,9,10,9,9,12,8,16,8,10,9,11,9,13,12,14,12,17,10,9,15,8,8,14,9,8,8,15,10
d0:52:a8:00:67:5e,16,9,11,12,20,27,15,23,20,16,19,12,13,18,11,15,16,15,21,11,17,13,14,12,10,13,15,16,17,11,17,12,11,18,12,12,10,11,25,10,10,17,14,13,12,14,22,12,22,9,14,11,11,10,16,8,12,9,19,8
d0:52:a8:00:67:5e,16,16,11,10,12,14,22,10,17,19,17,15,9,11,11,15,10,11,22,13,12,17,9,11,11,12,19,9,17,9,10,17,12,9,15,10,18,8,17,9,11,18,12,22,25,13,14,17,14,13,17,13,12,15,9,13,10,14,14,11
d0:52:a8:00:67:5e,16,19,16,17,13,12,14,11,18,13,15,13,15,17,12,8,13,11,20,11,12,19,10,9,8,9,14,9,14,10,9,16,9,12,10,10,11,9,17,8,11,15,9,9,12,8,14,7,15,9,11,13,9,10,10,15,10,11,18,9
d0:52:a8:00:67:5e,16,12,10,12,11,13,19,9,14,10,17,9,10,10,10,11,11,15,17,9,11,9,9,9,9,11,11,9,12,9,12,8,9,9,11,8,11,8,15,8,10,9,11,9,10,10,12,8,13,9,13,10,11,8,11,8,11,8,15,9
d0:52:a8:00:67:5e,16,10,8,11,8,11,11,8,15,8,11,11,8,9,9,11,11,9,13,10,12,11,9,11,9,12,11,9,15,9,11,12,9,9,9,12,11,9,15,8,11,10,11,9,11,8,11,10,13,8,9,10,9,8,9,11,11,13,14,10
d0:52:a8:00:67:5e,16,9,12,9,8,11,8,13,12,9,10,8,11,9,8,11,8,11,12,10,10,9,12,10,11,10,9,13,13,9,11,9,11,9,9,12,9,10,13,9,8,8,11,9,10,9,9,12,13,9,10,10,10,9,9,10,9,10,12,9
d0:52:a8:00:67:5e,16,9,11,9,8,8,10,12,13,9,8,11,11,8,8,11,8,11,12,9,10,9,12,9,8,9,8,12,12,9,9,11,11,9,10,9,8,11,12,11,9,9,11,9,12,9,9,13,13,10,8,9,10,10,10,8,8,15,8,11
d0:52:a8:00:67:5e,16,9,10,10,11,9,9,11,14,9,11,9,9,10,9,11,9,8,15,9,10,8,9,11,8,11,8,15,8,10,11,10,9,9,9,12,8,13,9,10,10,9,8,11,10,8,8,13,9,8,10,9,8,8,9,12,8,14,8,11
