MAC_addr,label,flow_volume,flow_duration,flow_rate,sleep_time,dns_interval,ntp_interval
f4:f2:6d:93:51:f1,17,395728,3543,111.685216,4.243406,900.323817,0.000000
f4:f2:6d:93:51:f1,17,26540,3561,7.451867,10.323257,800.495382,0.000000
f4:f2:6d:93:51:f1,17,26546,3538,7.502611,10.315554,1000.434291,0.000000
f4:f2:6d:93:51:f1,17,26854,3539,7.587025,10.112754,750.377257,0.000000
f4:f2:6d:93:51:f1,17,26606,3552,7.489648,10.266964,1000.375616,0.000000
f4:f2:6d:93:51:f1,17,26136,3564,7.332811,10.545129,900.406505,0.000000
f4:f2:6d:93:51:f1,17,25343,3551,7.136628,11.097240,1000.315903,0.000000
f4:f2:6d:93:51:f1,17,26742,3560,7.510447,10.261210,1000.325935,0.000000
f4:f2:6d:93:51:f1,17,22888,3543,6.459630,12.134373,1000.382002,0.000000
f4:f2:6d:93:51:f1,17,22292,3577,6.231335,12.596492,900.326592,0.000000
f4:f2:6d:93:51:f1,17,22884,3543,6.458473,12.134427,1000.323218,0.000000
f4:f2:6d:93:51:f1,17,22262,3543,6.282945,12.520294,900.344584,0.000000
f4:f2:6d:93:51:f1,17,23472,3568,6.578026,12.178306,1000.315373,0.000000
f4:f2:6d:93:51:f1,17,22722,3544,6.410896,12.263939,1000.319262,0.000000
f4:f2:6d:93:51:f1,17,22530,3599,6.259657,12.584750,900.420997,0.000000
f4:f2:6d:93:51:f1,17,22930,3593,6.380087,12.266194,1000.380604,0.000000
f4:f2:6d:93:51:f1,17,22834,3594,6.353353,12.350542,1000.318130,0.000000
f4:f2:6d:93:51:f1,17,22270,3594,6.196437,12.699650,900.316668,0.000000
f4:f2:6d:93:51:f1,17,23622,3593,6.572633,12.141870,1000.324618,0.000000
f4:f2:6d:93:51:f1,17,22346,3599,6.208947,12.628070,900.402441,0.000000
f4:f2:6d:93:51:f1,17,23276,3543,6.569132,11.970400,751.155300,0.000000
f4:f2:6d:93:51:f1,17,22316,3575,6.240833,12.590863,900.314557,0.000000
f4:f2:6d:93:51:f1,17,22738,3543,6.417281,12.260364,1000.322281,0.000000
f4:f2:6d:93:51:f1,17,22788,3543,6.431379,12.218113,1000.319541,0.000000
f4:f2:6d:93:51:f1,17,22954,3584,6.402847,12.534851,900.316586,0.000000
f4:f2:6d:93:51:f1,17,22994,3546,6.484071,12.144620,1000.320312,0.000000
f4:f2:6d:93:51:f1,17,22262,3548,6.274317,12.537510,900.314597,0.000000
f4:f2:6d:93:51:f1,17,23142,3543,6.531308,12.051841,750.238512,0.000000
f4:f2:6d:93:51:f1,17,22502,3555,6.329024,12.388037,1200.320542,0.000000
f4:f2:6d:93:51:f1,17,22346,3543,6.306657,12.432421,900.320749,0.000000
f4:f2:6d:93:51:f1,17,23640,3543,6.671850,12.051853,1000.316374,0.000000
f4:f2:6d:93:51:f1,17,22876,3564,6.417691,12.207267,1000.320218,0.000000
f4:f2:6d:93:51:f1,17,25998,3543,7.337512,10.482731,900.340584,0.000000
f4:f2:6d:93:51:f1,17,26486,3568,7.423186,10.372121,1000.336394,0.000000
f4:f2:6d:93:51:f1,17,26398,3543,7.450408,10.360122,1000.343079,0.000000
f4:f2:6d:93:51:f1,17,35797,3547,10.091509,8.527018,601.056530,0.000000
f4:f2:6d:93:51:f1,17,22358,3554,6.289440,12.473149,900.325043,0.000000
f4:f2:6d:93:51:f1,17,22734,3543,6.416147,12.260374,1000.323805,0.000000
f4:f2:6d:93:51:f1,17,22262,3548,6.273389,12.539365,900.322609,0.000000
f4:f2:6d:93:51:f1,17,22776,3545,6.423578,12.226508,1000.329997,0.000000
f4:f2:6d:93:51:f1,17,22854,3543,6.450011,12.176117,1000.451575,0.000000
f4:f2:6d:93:51:f1,17,23484,3557,6.600698,12.142681,800.386401,0.000000
f4:f2:6d:93:51:f1,17,22400,3543,6.321897,12.388951,900.338350,0.000000
f4:f2:6d:93:51:f1,17,22834,3575,6.386620,12.286210,1000.377896,0.000000
f4:f2:6d:93:51:f1,17,22300,3543,6.293662,12.476223,900.315535,0.000000
f4:f2:6d:93:51:f1,17,22982,3543,6.486182,12.134331,1000.321889,0.000000
f4:f2:6d:93:51:f1,17,22822,3566,6.399657,12.254737,1000.315081,0.000000
f4:f2:6d:93:51:f1,17,23004,3543,6.492362,12.345786,900.318677,0.000000
f4:f2:6d:93:51:f1,17,22822,3543,6.440968,12.176139,1000.320535,0.000000
f4:f2:6d:93:51:f1,17,22304,3556,6.270505,12.524543,900.434681,0.000000
f4:f2:6d:93:51:f1,17,22910,3543,6.465833,12.176083,600.276278,0.000000
f4:f2:6d:93:51:f1,17,22834,3546,6.438403,12.187393,1000.375450,0.000000
f4:f2:6d:93:51:f1,17,22834,3547,6.436094,12.191765,1000.317259,0.000000
f4:f2:6d:93:51:f1,17,23008,3586,6.415053,12.496739,900.326543,0.000000
f4:f2:6d:93:51:f1,17,22884,3543,6.458461,12.134448,1000.325623,0.000000
f4:f2:6d:93:51:f1,17,26528,3578,7.413382,10.372157,1000.315741,0.000000
f4:f2:6d:93:51:f1,17,26582,3543,7.502380,10.240296,1000.313708,0.000000
f4:f2:6d:93:51:f1,17,25910,3543,7.312696,10.545098,900.323468,0.000000
f4:f2:6d:93:51:f1,17,27262,3587,7.599046,10.279529,1000.312747,0.000000
f4:f2:6d:93:51:f1,17,26052,3548,7.341084,10.468421,900.342358,0.000000
f4:f2:6d:93:51:f1,17,26528,3545,7.482281,10.276647,1000.346810,0.000000
f4:f2:6d:93:51:f1,17,25994,3543,7.336406,10.482697,1200.322983,0.000000
f4:f2:6d:93:51:f1,17,26486,3557,7.444156,10.342903,1000.314046,0.000000
f4:f2:6d:93:51:f1,17,26582,3543,7.502350,10.240337,1000.321167,0.000000
f4:f2:6d:93:51:f1,17,26506,3543,7.480903,10.513814,900.316272,0.000000
f4:f2:6d:93:51:f1,17,26582,3567,7.451970,10.309567,1000.316558,0.000000
f4:f2:6d:93:51:f1,17,25902,3543,7.310448,10.545084,900.314335,0.000000
f4:f2:6d:93:51:f1,17,26482,3543,7.474122,10.299880,1000.324505,0.000000
f4:f2:6d:93:51:f1,17,26052,3576,7.284664,10.549499,1200.320031,0.000000
f4:f2:6d:93:51:f1,17,26486,3543,7.475268,10.299857,800.403145,0.000000
f4:f2:6d:93:51:f1,17,27094,3556,7.617687,10.309341,1000.322263,0.000000
f4:f2:6d:93:51:f1,17,25964,3543,7.327945,10.513795,900.320852,0.000000
f4:f2:6d:93:51:f1,17,26444,3546,7.455998,10.340160,1000.319511,0.000000
f4:f2:6d:93:51:f1,17,26692,3547,7.524036,10.223527,750.244541,0.000000
f4:f2:6d:93:51:f1,17,25964,3543,7.327940,10.513802,900.452357,0.000000
f4:f2:6d:93:51:f1,17,26444,3555,7.436823,10.366821,1000.313865,0.000000
f4:f2:6d:93:51:f1,17,27232,3543,7.685817,10.181465,1000.319268,0.000000
f4:f2:6d:93:51:f1,17,25964,3543,7.327926,10.513822,900.324800,0.000000
f4:f2:6d:93:51:f1,17,26528,3565,7.441193,10.333391,1000.311287,0.000000
f4:f2:6d:93:51:f1,17,26048,3543,7.351639,10.451786,900.313325,0.000000
f4:f2:6d:93:51:f1,17,26432,3543,7.460001,10.329922,1000.320649,0.000000
f4:f2:6d:93:51:f1,17,26094,3563,7.322691,10.480718,900.322683,0.000000
f4:f2:6d:93:51:f1,17,27132,3543,7.657581,10.240334,1000.319849,0.000000
f4:f2:6d:93:51:f1,17,26010,3543,7.340921,10.482698,900.318728,0.000000
f4:f2:6d:93:51:f1,17,26432,3554,7.436660,10.362343,1000.320643,0.000000
f4:f2:6d:93:51:f1,17,26474,3593,7.368126,10.444895,1000.317967,0.000000
f4:f2:6d:93:51:f1,17,25856,3543,7.297439,10.576600,900.316533,0.000000
f4:f2:6d:93:51:f1,17,26624,3545,7.510034,10.216494,1000.321905,0.000000
f4:f2:6d:93:51:f1,17,26702,3583,7.450576,10.509924,900.314601,0.000000
f4:f2:6d:93:51:f1,17,26332,3543,7.431778,10.390506,1000.317998,0.000000
f4:f2:6d:93:51:f1,17,26170,3599,7.271164,10.616957,900.315092,0.000000
f4:f2:6d:93:51:f1,17,26470,3594,7.365053,10.447675,1000.327164,0.000000
f4:f2:6d:93:51:f1,17,26440,3594,7.356701,10.478140,1000.319292,0.000000
f4:f2:6d:93:51:f1,17,26010,3594,7.237031,10.633182,900.328037,0.000000
f4:f2:6d:93:51:f1,17,27136,3593,7.550388,10.387248,1000.320625,0.000000
f4:f2:6d:93:51:f1,17,30888,3599,8.582005,10.025513,900.313965,0.000000
f4:f2:6d:93:51:f1,17,59992207,3543,16931.857068,0.056257,800.216829,0.000000
f4:f2:6d:93:51:f1,17,26596,3560,7.470643,10.319038,750.248545,0.000000
f4:f2:6d:93:51:f1,17,25902,3543,7.310424,10.545118,900.315023,0.000000
f4:f2:6d:93:51:f1,17,26398,3543,7.450429,10.360093,1000.315729,0.000000
f4:f2:6d:93:51:f1,17,26702,3569,7.481152,10.466969,900.318611,0.000000
f4:f2:6d:93:51:f1,17,26474,3543,7.471871,10.299871,1000.316402,0.000000
f4:f2:6d:93:51:f1,17,26006,3543,7.339782,10.482713,900.322052,0.000000
f4:f2:6d:93:51:f1,17,26486,3559,7.441544,10.346534,1000.439208,0.000000
f4:f2:6d:93:51:f1,17,26620,3543,7.513087,10.210808,1000.316303,0.000000
f4:f2:6d:93:51:f1,17,25818,3544,7.284605,10.611337,1200.336804,0.000000
f4:f2:6d:93:51:f1,17,26702,3550,7.521588,10.410698,1200.320762,0.000000
f4:f2:6d:93:51:f1,17,26248,3543,7.408090,10.451780,1000.316741,0.000000
f4:f2:6d:93:51:f1,17,25860,3553,7.277647,10.607004,900.316665,0.000000
f4:f2:6d:93:51:f1,17,26444,3543,7.463409,10.329892,1000.318915,0.000000
f4:f2:6d:93:51:f1,17,25868,3543,7.300836,10.576584,900.316630,0.000000
f4:f2:6d:93:51:f1,17,26498,3562,7.438012,10.356137,1000.318221,0.000000
f4:f2:6d:93:51:f1,17,26660,3543,7.524351,10.421067,900.316535,0.000000
f4:f2:6d:93:51:f1,17,26498,3570,7.421396,10.379323,1000.317750,0.000000
f4:f2:6d:93:51:f1,17,26440,3543,7.462267,10.329910,1000.317969,0.000000
f4:f2:6d:93:51:f1,17,25956,3543,7.325678,10.513807,900.314252,0.000000
f4:f2:6d:93:51:f1,17,26494,3561,7.439360,10.352698,1000.319454,0.000000
f4:f2:6d:93:51:f1,17,25948,3543,7.323422,10.513805,900.312471,0.000000
f4:f2:6d:93:51:f1,17,27320,3543,7.710654,10.123285,1000.316714,0.000000
f4:f2:6d:93:51:f1,17,25968,3552,7.310470,10.540551,900.314489,0.000000
f4:f2:6d:93:51:f1,17,26482,3543,7.474130,10.299869,800.468466,0.000000
f4:f2:6d:93:51:f1,17,26584,3551,7.485841,10.293442,750.238427,0.000000
f4:f2:6d:93:51:f1,17,25968,3543,7.329056,10.513820,900.516576,0.000000
f4:f2:6d:93:51:f1,17,26528,3581,7.406406,10.381925,1000.320719,0.000000
f4:f2:6d:93:51:f1,17,26560,3543,7.496140,10.482712,900.330494,0.000000
f4:f2:6d:93:51:f1,17,26540,3543,7.490490,10.270027,1000.321656,0.000000
f4:f2:6d:93:51:f1,17,26570,3572,7.437152,10.325445,1000.323856,0.000000
f4:f2:6d:93:51:f1,17,22720,3543,6.412171,12.302991,900.262524,0.000000
f4:f2:6d:93:51:f1,17,22908,3543,6.465233,12.134451,1000.278147,0.000000
f4:f2:6d:93:51:f1,17,22250,3588,6.200439,12.680055,900.274428,0.000000
f4:f2:6d:93:51:f1,17,23538,3549,6.630992,12.073793,1000.264630,0.000000
f4:f2:6d:93:51:f1,17,22316,3544,6.295696,12.481141,1200.277660,0.000000
f4:f2:6d:93:51:f1,17,22734,3543,6.416142,12.260382,1000.270125,0.000000
f4:f2:6d:93:51:f1,17,22346,3558,6.278983,12.487215,1200.264750,0.000000
f4:f2:6d:93:51:f1,17,22262,3543,6.282922,12.520338,1200.265817,0.000000
f4:f2:6d:93:51:f1,17,22734,3543,6.416137,12.260393,1000.271172,0.000000
f4:f2:6d:93:51:f1,17,23092,3568,6.471955,12.346055,1200.270458,0.000000
f4:f2:6d:93:51:f1,17,22834,3543,6.444367,12.176116,1000.275744,0.000000
f4:f2:6d:93:51:f1,17,37421480,3543,10561.259333,0.087449,846.883112,0.000000
f4:f2:6d:93:51:f1,17,26444,3577,7.392423,10.429085,1000.271163,0.000000
f4:f2:6d:93:51:f1,17,25980,3543,7.332248,10.514100,900.273195,0.000000
f4:f2:6d:93:51:f1,17,26778,3555,7.530533,10.247618,1000.275568,0.000000
f4:f2:6d:93:51:f1,17,26923,3543,7.598386,10.360387,900.263034,0.000000
f4:f2:6d:93:51:f1,17,26332,3547,7.422523,10.403462,1000.263692,0.000000
f4:f2:6d:93:51:f1,17,26104,3546,7.359947,10.493387,900.288895,0.000000
f4:f2:6d:93:51:f1,17,26688,3543,7.532065,10.211099,750.235440,0.000000
f4:f2:6d:93:51:f1,17,25898,3556,7.281393,10.585527,900.312628,0.000000
f4:f2:6d:93:51:f1,17,26688,3543,7.532025,10.240666,1000.314656,0.000000
f4:f2:6d:93:51:f1,17,26870,3543,7.583414,10.360406,900.318459,0.000000
f4:f2:6d:93:51:f1,17,30061,3573,8.411516,9.658895,68.631167,0.000000
f4:f2:6d:93:51:f1,17,26486,3543,7.475254,10.299875,800.417679,0.000000
f4:f2:6d:93:51:f1,17,22304,3543,6.294773,12.476258,900.264477,0.000000
f4:f2:6d:93:51:f1,17,22994,3562,6.454188,12.200849,1000.260644,0.000000
f4:f2:6d:93:51:f1,17,22312,3543,6.297020,12.476278,900.270474,0.000000
f4:f2:6d:93:51:f1,17,23526,3543,6.639665,12.051874,1000.263375,0.000000
f4:f2:6d:93:51:f1,17,22358,3553,6.291848,12.468375,1200.284767,0.000000
f4:f2:6d:93:51:f1,17,22270,3543,6.285178,12.520342,1200.282631,0.000000
f4:f2:6d:93:51:f1,17,22930,3550,6.459139,12.116070,1000.261747,0.000000
f4:f2:6d:93:51:f1,17,22400,3544,6.319964,12.392740,1200.261352,0.000000
f4:f2:6d:93:51:f1,17,22834,3583,6.372715,12.313018,1000.263389,0.000000
f4:f2:6d:93:51:f1,17,22962,3543,6.480478,12.389012,900.270536,0.000000
f4:f2:6d:93:51:f1,17,22834,3543,6.444332,12.176181,1000.260563,0.000000
f4:f2:6d:93:51:f1,17,22358,3573,6.255867,12.540087,900.260325,0.000000
f4:f2:6d:93:51:f1,17,23054,3543,6.506441,12.176145,1000.279017,0.000000
f4:f2:6d:93:51:f1,17,22400,3543,6.321875,12.388994,900.265410,0.000000
f4:f2:6d:93:51:f1,17,22888,3564,6.420614,12.208110,1000.267473,0.000000
f4:f2:6d:93:51:f1,17,23164,3599,6.435786,12.497395,900.474573,0.000000
f4:f2:6d:93:51:f1,17,22876,3594,6.363765,12.310709,1000.262044,0.000000
f4:f2:6d:93:51:f1,17,22678,3594,6.309950,12.522671,900.259118,0.000000
f4:f2:6d:93:51:f1,17,22564,3594,6.278230,12.479189,800.180556,0.000000
f4:f2:6d:93:51:f1,17,22776,3594,6.337202,12.393156,1000.277850,0.000000
f4:f2:6d:93:51:f1,17,22400,3599,6.223949,12.583920,900.267280,0.000000
f4:f2:6d:93:51:f1,17,23686,3543,6.684809,12.011043,1000.272542,0.000000
f4:f2:6d:93:51:f1,17,22216,3543,6.269941,12.564735,900.262755,0.000000
f4:f2:6d:93:51:f1,17,23114,3579,6.457683,12.174498,1000.263319,0.000000
f4:f2:6d:93:51:f1,17,23114,3579,6.456705,12.176341,1000.267307,0.000000
f4:f2:6d:93:51:f1,17,22464,3543,6.339947,12.432447,900.261081,0.000000
f4:f2:6d:93:51:f1,17,23312,3553,6.560758,11.963799,1000.264699,0.000000
f4:f2:6d:93:51:f1,17,23174,3543,6.540336,12.388961,900.260664,0.000000
f4:f2:6d:93:51:f1,17,22888,3550,6.446898,12.158338,1000.260586,0.000000
f4:f2:6d:93:51:f1,17,22262,3544,6.281451,12.523271,900.264637,0.000000
f4:f2:6d:93:51:f1,17,22818,3543,6.439875,12.176071,1000.273985,0.000000
f4:f2:6d:93:51:f1,17,22358,3559,6.281393,12.489128,900.268598,0.000000
f4:f2:6d:93:51:f1,17,22952,3543,6.477677,12.176101,1000.275257,0.000000
f4:f2:6d:93:51:f1,17,23028,3543,6.499122,12.345811,1200.288642,0.000000
f4:f2:6d:93:51:f1,17,22792,3568,6.386905,12.305351,1000.272506,0.000000
f4:f2:6d:93:51:f1,17,22304,3543,6.294811,12.476182,1200.264572,0.000000
f4:f2:6d:93:51:f1,17,22666,3564,6.358767,12.419956,1200.286460,0.000000
f4:f2:6d:93:51:f1,17,22788,3543,6.431399,12.218075,1000.266491,0.000000
f4:f2:6d:93:51:f1,17,22424,3543,6.328654,12.388985,1200.261915,0.000000
f4:f2:6d:93:51:f1,17,23580,3555,6.632230,12.052085,1000.275202,0.000000
f4:f2:6d:93:51:f1,17,22472,3543,6.342204,12.432449,900.279164,0.000000
f4:f2:6d:93:51:f1,17,22846,3548,6.438909,12.192841,1000.267532,0.000000
f4:f2:6d:93:51:f1,17,22456,3546,6.332398,12.399328,800.173772,0.000000
f4:f2:6d:93:51:f1,17,22472,3543,6.342218,12.432420,900.264509,0.000000
f4:f2:6d:93:51:f1,17,22834,3557,6.418952,12.224324,1000.269806,0.000000
f4:f2:6d:93:51:f1,17,44010,3547,12.406773,7.151726,502.036377,0.000000
f4:f2:6d:93:51:f1,17,22530,3571,6.307731,12.488837,900.260422,0.000000
f4:f2:6d:93:51:f1,17,22854,3543,6.449994,12.176148,1000.268549,0.000000
f4:f2:6d:93:51:f1,17,22258,3593,6.193105,12.699636,900.268450,0.000000
f4:f2:6d:93:51:f1,17,22888,3594,6.368370,12.308261,1000.267411,0.000000
f4:f2:6d:93:51:f1,17,22518,3593,6.265458,12.566401,1200.279303,0.000000
f4:f2:6d:93:51:f1,17,23526,3598,6.536816,12.241497,1000.271289,0.000000
f4:f2:6d:93:51:f1,17,22312,3543,6.297065,12.476190,900.266485,0.000000
f4:f2:6d:93:51:f1,17,22888,3563,6.422636,12.204266,1000.267292,0.000000
f4:f2:6d:93:51:f1,17,22250,3543,6.279560,12.520290,900.267801,0.000000
f4:f2:6d:93:51:f1,17,22926,3543,6.470352,12.092964,1000.268637,0.000000
f4:f2:6d:93:51:f1,17,22358,3572,6.257839,12.536136,900.264360,0.000000
f4:f2:6d:93:51:f1,17,23472,3543,6.624448,12.092965,1000.275180,0.000000
f4:f2:6d:93:51:f1,17,22300,3543,6.293681,12.476185,900.278284,0.000000
f4:f2:6d:93:51:f1,17,22888,3581,6.389793,12.266995,1000.267951,0.000000
f4:f2:6d:93:51:f1,17,22304,3543,6.294800,12.476205,900.264489,0.000000
f4:f2:6d:93:51:f1,17,22806,3551,6.422199,12.203161,1000.278036,0.000000
f4:f2:6d:93:51:f1,17,22300,3543,6.293679,12.476190,900.264616,0.000000
f4:f2:6d:93:51:f1,17,23414,3552,6.591104,12.165629,1000.273950,0.000000
f4:f2:6d:93:51:f1,17,22330,3543,6.302138,12.432429,900.272570,0.000000
f4:f2:6d:93:51:f1,17,22842,3543,6.446638,12.176090,1000.280785,0.000000
f4:f2:6d:93:51:f1,17,22510,3561,6.320341,12.409467,847.303269,0.000000
f4:f2:6d:93:51:f1,17,22972,3543,6.483331,12.051837,1000.350270,0.000000
f4:f2:6d:93:51:f1,17,22312,3543,6.297065,12.476190,1200.270809,0.000000
f4:f2:6d:93:51:f1,17,23664,3570,6.627309,12.022492,1000.267264,0.000000
f4:f2:6d:93:51:f1,17,22358,3543,6.310039,12.432431,1200.262644,0.000000
f4:f2:6d:93:51:f1,17,22200,3543,6.265455,12.564674,1200.262638,0.000000
f4:f2:6d:93:51:f1,17,22346,3543,6.306864,12.432013,900.278460,0.000000
f4:f2:6d:93:51:f1,17,22788,3543,6.431595,12.217702,1000.372453,0.000000
f4:f2:6d:93:51:f1,17,22304,3566,6.253704,12.558191,1200.264754,0.000000
f4:f2:6d:93:51:f1,17,23526,3543,6.639894,12.051459,1000.343245,0.000000
f4:f2:6d:93:51:f1,17,22818,3543,6.440058,12.175724,1000.352587,0.000000
f4:f2:6d:93:51:f1,17,22262,3575,6.225939,12.634931,1200.264631,0.000000
f4:f2:6d:93:51:f1,17,22996,3543,6.490304,12.051468,1000.272175,0.000000
f4:f2:6d:93:51:f1,17,36976,3557,10.394434,8.103163,28.914563,0.000000
f4:f2:6d:93:51:f1,17,26482,3543,7.474189,10.299787,1000.345985,0.000000
f4:f2:6d:93:51:f1,17,27204,3543,7.677967,10.181394,1000.265929,0.000000
f4:f2:6d:93:51:f1,17,25956,3572,7.266258,10.599785,1200.263974,0.000000
f4:f2:6d:93:51:f1,17,26482,3543,7.474182,10.299798,1000.265751,0.000000
f4:f2:6d:93:51:f1,17,25902,3543,7.310491,10.545021,1200.278653,0.000000
f4:f2:6d:93:51:f1,17,26444,3562,7.421903,10.387660,1000.265847,0.000000
f4:f2:6d:93:51:f1,17,25994,3543,7.336464,10.482614,900.374145,0.000000
f4:f2:6d:93:51:f1,17,34091,3546,9.613245,8.955185,505.642653,0.000000
f4:f2:6d:93:51:f1,17,22626,3550,6.372078,12.329181,900.262753,0.000000
f4:f2:6d:93:51:f1,17,22780,3589,6.346167,12.377822,1000.267364,0.000000
f4:f2:6d:93:51:f1,17,22690,3599,6.304097,12.497385,710.696609,0.000000
f4:f2:6d:93:51:f1,17,22876,3593,6.365066,12.308193,1000.349680,0.000000
f4:f2:6d:93:51:f1,17,22358,3593,6.220924,12.610526,900.266499,0.000000
f4:f2:6d:93:51:f1,17,23330,3594,6.491364,12.393123,1000.270879,0.000000
f4:f2:6d:93:51:f1,17,22400,3593,6.232621,12.566412,900.270526,0.000000
f4:f2:6d:93:51:f1,17,22620,3566,6.343232,12.339118,1000.269827,0.000000
f4:f2:6d:93:51:f1,17,23484,3547,6.619525,12.108145,1000.266383,0.000000
f4:f2:6d:93:51:f1,17,22358,3586,6.234029,12.584017,900.266788,0.000000
f4:f2:6d:93:51:f1,17,22800,3543,6.435001,12.217666,1000.269905,0.000000
f4:f2:6d:93:51:f1,17,22572,3599,6.271527,12.540499,900.392111,0.000000
f4:f2:6d:93:51:f1,17,22846,3594,6.356684,12.350558,1000.263189,0.000000
f4:f2:6d:93:51:f1,17,22312,3594,6.208119,12.654942,900.268363,0.000000
f4:f2:6d:93:51:f1,17,23538,3593,6.549259,12.224470,1000.355196,0.000000
f4:f2:6d:93:51:f1,17,22888,3594,6.368379,12.308243,1000.340640,0.000000
f4:f2:6d:93:51:f1,17,22258,3599,6.184473,12.717362,900.264440,0.000000
f4:f2:6d:93:51:f1,17,22876,3596,6.361070,12.315925,1000.264587,0.000000
f4:f2:6d:93:51:f1,17,22250,3557,6.254412,12.570631,900.264548,0.000000
f4:f2:6d:93:51:f1,17,22792,3543,6.432742,12.217668,1000.264425,0.000000
f4:f2:6d:93:51:f1,17,33503,3545,9.450449,10.042840,418.736014,0.000000
f4:f2:6d:93:51:f1,17,22576,3568,6.326213,12.477774,900.397399,0.000000
f4:f2:6d:93:51:f1,17,23148,3543,6.533218,12.051442,1000.348620,0.000000
f4:f2:6d:93:51:f1,17,23222,3543,6.554097,12.302526,900.262312,0.000000
f4:f2:6d:93:51:f1,17,22834,3577,6.382122,12.294870,1000.278365,0.000000
f4:f2:6d:93:51:f1,17,23431,3543,6.613089,12.133989,900.286369,0.000000
f4:f2:6d:93:51:f1,17,23224,3543,6.554664,11.970020,482.176948,0.000000
f4:f2:6d:93:51:f1,17,22888,3586,6.380877,12.284136,1000.280571,0.000000
f4:f2:6d:93:51:f1,17,22316,3548,6.289377,12.493681,900.271827,0.000000
f4:f2:6d:93:51:f1,17,23580,3546,6.649739,12.020352,1000.269723,0.000000
f4:f2:6d:93:51:f1,17,22354,3543,6.309115,12.432027,900.268495,0.000000
f4:f2:6d:93:51:f1,17,22834,3557,6.418805,12.224605,1000.264648,0.000000
00:24:e4:11:18:a8,21,79548,3594,22.132140,3.555124,256.997382,0.000000
00:24:e4:11:18:a8,21,80903,3594,22.509152,3.527210,207.342136,0.000000
00:24:e4:11:18:a8,21,78352,3598,21.770748,3.631642,231.434357,0.000000
00:24:e4:11:18:a8,21,78492,3598,21.813223,3.620088,214.906417,0.000000
00:24:e4:11:18:a8,21,76903,3594,21.396257,3.660109,273.508737,0.000000
00:24:e4:11:18:a8,21,80192,3593,22.313684,3.572414,200.556885,0.000000
00:24:e4:11:18:a8,21,76602,3594,21.312510,3.678840,275.555929,0.000000
00:24:e4:11:18:a8,21,79035,3596,21.974631,3.585890,230.103698,0.000000
00:24:e4:11:18:a8,21,78210,3595,21.751046,3.635682,248.809527,0.000000
00:24:e4:11:18:a8,21,80611,3590,22.451898,3.540815,188.066291,0.000000
00:24:e4:11:18:a8,21,77648,3594,21.600945,3.671765,231.491669,0.000000
00:24:e4:11:18:a8,21,88058,3594,24.499700,3.365401,125.407252,0.000000
00:24:e4:11:18:a8,21,82729,3593,23.020107,3.502701,167.234690,0.000000
00:24:e4:11:18:a8,21,89753,3594,24.967795,3.343954,117.897139,0.000000
00:24:e4:11:18:a8,21,86963,3593,24.198015,3.400007,130.831399,0.000000
00:24:e4:11:18:a8,21,6811,316,21.489600,3.482901,117.896823,0.000000
00:24:e4:11:18:a8,21,77322,3596,21.501397,3.636136,311.455838,0.000000
00:24:e4:11:18:a8,21,78246,3590,21.792115,3.626833,246.390737,0.000000
00:24:e4:11:18:a8,21,75882,3595,21.106558,3.725581,273.531514,0.000000
00:24:e4:11:18:a8,21,79633,3599,22.123744,3.553244,224.759935,0.000000
00:24:e4:11:18:a8,21,76596,3588,21.344043,3.673118,283.953943,0.000000
00:24:e4:11:18:a8,21,79563,3594,22.136339,3.583475,221.451707,0.000000
00:24:e4:11:18:a8,21,77915,3589,21.706070,3.593142,279.763654,0.000000
00:24:e4:11:18:a8,21,79315,3598,22.038997,3.598848,203.599409,0.000000
00:24:e4:11:18:a8,21,76817,3592,21.382846,3.692147,252.546873,0.000000
00:24:e4:11:18:a8,21,80496,3599,22.363203,3.556803,189.325299,0.000000
00:24:e4:11:18:a8,21,77491,3594,21.559438,3.652740,250.758307,0.000000
00:24:e4:11:18:a8,21,81366,3588,22.671599,3.553362,177.027431,0.000000
00:24:e4:11:18:a8,21,77539,3595,21.566620,3.650076,254.263653,0.000000
00:24:e4:11:18:a8,21,82309,3593,22.906850,3.495335,183.334041,0.000000
00:24:e4:11:18:a8,21,80467,3594,22.387324,3.555204,204.237838,0.000000
00:24:e4:11:18:a8,21,80576,3593,22.421763,3.572218,190.325249,0.000000
00:24:e4:11:18:a8,21,86299,3598,23.979403,3.411261,152.208063,0.000000
00:24:e4:11:18:a8,21,89720,3595,24.956131,3.325725,129.974560,0.000000
00:24:e4:11:18:a8,21,85605,3593,23.819927,3.419448,155.143743,0.000000
00:24:e4:11:18:a8,21,82232,3596,22.861291,3.505845,175.233268,0.000000
00:24:e4:11:18:a8,21,79382,3588,22.120458,3.613921,213.892812,0.000000
00:24:e4:11:18:a8,21,82960,3594,23.081441,3.462649,180.108051,0.000000
00:24:e4:11:18:a8,21,79051,3599,21.963368,3.617307,232.596909,0.000000
00:24:e4:11:18:a8,21,80431,3592,22.386715,3.557228,200.574190,0.000000
00:24:e4:11:18:a8,21,78271,3595,21.772151,3.623997,231.659278,0.000000
00:24:e4:11:18:a8,21,77040,3594,21.432321,3.645610,273.464347,0.000000
00:24:e4:11:18:a8,21,79826,3597,22.192158,3.564952,230.545112,0.000000
00:24:e4:11:18:a8,21,76080,3589,21.193336,3.700833,273.658626,0.000000
